date,ticker,shares_outstanding
2021-01-22,HINDUNILVR.NS,2349009920.0
2021-01-23,HINDUNILVR.NS,2348969984.0
2021-01-26,HINDUNILVR.NS,2348869888.0
2021-01-28,HINDUNILVR.NS,2349019904.0
2021-01-29,HINDUNILVR.NS,2352819968.0
2021-01-30,HINDUNILVR.NS,2349040128.0
2021-02-02,HINDUNILVR.NS,2350129920.0
2021-02-03,HINDUNILVR.NS,2351030016.0
2021-02-04,HINDUNILVR.NS,2349289984.0
2021-02-05,HINDUNILVR.NS,2351069952.0
2021-02-06,HINDUNILVR.NS,2350380032.0
2021-02-09,HINDUNILVR.NS,2350759936.0
2021-02-10,HINDUNILVR.NS,2349979904.0
2021-02-11,HINDUNILVR.NS,2349979904.0
2021-02-12,HINDUNILVR.NS,2348930048.0
2021-02-13,HINDUNILVR.NS,2349920000.0
2021-02-16,HINDUNILVR.NS,2350249984.0
2021-02-17,HINDUNILVR.NS,2350409984.0
2021-02-18,HINDUNILVR.NS,2350370048.0
2021-02-19,HINDUNILVR.NS,2350540032.0
2021-02-20,HINDUNILVR.NS,2349609984.0
2021-02-23,HINDUNILVR.NS,2349179904.0
2021-02-24,HINDUNILVR.NS,2348150016.0
2021-02-25,HINDUNILVR.NS,2352519936.0
2021-02-26,HINDUNILVR.NS,2349880064.0
2021-02-27,HINDUNILVR.NS,2349560064.0
2021-03-02,HINDUNILVR.NS,2350980096.0
2021-03-03,HINDUNILVR.NS,2349609984.0
2021-03-04,HINDUNILVR.NS,2350200064.0
2021-03-05,HINDUNILVR.NS,2349339904.0
2021-03-06,HINDUNILVR.NS,2350299904.0
2021-03-09,HINDUNILVR.NS,2349449984.0
2021-03-10,HINDUNILVR.NS,2349129984.0
2021-03-11,HINDUNILVR.NS,2349659904.0
2021-03-13,HINDUNILVR.NS,2350680064.0
2021-03-17,HINDUNILVR.NS,2350680064.0
2021-03-17,HINDUNILVR.NS,2349299968.0
2021-03-18,HINDUNILVR.NS,2352630016.0
2021-03-19,HINDUNILVR.NS,2349509888.0
2021-03-20,HINDUNILVR.NS,2350990080.0
2021-03-23,HINDUNILVR.NS,2348620032.0
2021-03-24,HINDUNILVR.NS,2349669888.0
2021-03-25,HINDUNILVR.NS,2349110016.0
2021-03-26,HINDUNILVR.NS,2350249984.0
2021-03-27,HINDUNILVR.NS,2346629888.0
2021-03-31,HINDUNILVR.NS,2348930048.0
2021-04-01,HINDUNILVR.NS,2348890112.0
2021-04-02,HINDUNILVR.NS,2349910016.0
2021-04-06,HINDUNILVR.NS,2349819904.0
2021-04-07,HINDUNILVR.NS,2348839936.0
2021-04-08,HINDUNILVR.NS,2348440064.0
2021-04-09,HINDUNILVR.NS,2349319936.0
2021-04-10,HINDUNILVR.NS,2349519872.0
2021-04-13,HINDUNILVR.NS,2348179968.0
2021-04-14,HINDUNILVR.NS,2350909952.0
2021-04-16,HINDUNILVR.NS,2346080000.0
2021-04-17,HINDUNILVR.NS,2347419904.0
2021-04-20,HINDUNILVR.NS,2339539968.0
2021-04-21,HINDUNILVR.NS,2345349888.0
2021-04-23,HINDUNILVR.NS,2393319936.0
2021-04-24,HINDUNILVR.NS,2436519936.0
2021-04-27,HINDUNILVR.NS,2349370112.0
2021-04-28,HINDUNILVR.NS,2351099904.0
2021-04-29,HINDUNILVR.NS,2350010112.0
2021-04-30,HINDUNILVR.NS,2350980096.0
2021-05-01,HINDUNILVR.NS,2349669888.0
2021-05-04,HINDUNILVR.NS,2348930048.0
2021-05-05,HINDUNILVR.NS,2350540032.0
2021-05-06,HINDUNILVR.NS,2349809920.0
2021-05-07,HINDUNILVR.NS,2348630016.0
2021-05-08,HINDUNILVR.NS,2351320064.0
2021-05-11,HINDUNILVR.NS,2349230080.0
2021-05-12,HINDUNILVR.NS,2350350080.0
2021-05-13,HINDUNILVR.NS,2349669888.0
2021-05-15,HINDUNILVR.NS,2349519872.0
2021-05-18,HINDUNILVR.NS,2349319936.0
2021-05-19,HINDUNILVR.NS,2349240064.0
2021-05-20,HINDUNILVR.NS,2349939968.0
2021-05-21,HINDUNILVR.NS,2349540096.0
2021-05-22,HINDUNILVR.NS,2348049920.0
2021-05-25,HINDUNILVR.NS,2349440000.0
2021-05-26,HINDUNILVR.NS,2349690112.0
2021-05-27,HINDUNILVR.NS,2348539904.0
2021-05-28,HINDUNILVR.NS,2350799872.0
2021-05-29,HINDUNILVR.NS,2350700032.0
2021-06-01,HINDUNILVR.NS,2350889984.0
2021-06-02,HINDUNILVR.NS,2349740032.0
2021-06-03,HINDUNILVR.NS,2349440000.0
2021-06-04,HINDUNILVR.NS,2348250112.0
2021-06-05,HINDUNILVR.NS,2349189888.0
2021-06-08,HINDUNILVR.NS,2349740032.0
2021-06-09,HINDUNILVR.NS,2344910080.0
2021-06-10,HINDUNILVR.NS,2349890048.0
2021-06-11,HINDUNILVR.NS,2351269888.0
2021-06-12,HINDUNILVR.NS,2349639936.0
2021-06-15,HINDUNILVR.NS,2349839872.0
2021-06-17,HINDUNILVR.NS,2350810112.0
2021-06-18,HINDUNILVR.NS,2349590016.0
2021-06-22,HINDUNILVR.NS,2351219968.0
2021-06-23,HINDUNILVR.NS,2349590016.0
2021-06-26,HINDUNILVR.NS,2350070016.0
2021-06-29,HINDUNILVR.NS,2349590016.0
2021-06-30,HINDUNILVR.NS,2350530048.0
2021-07-01,HINDUNILVR.NS,2349590016.0
2021-07-03,HINDUNILVR.NS,2350720000.0
2021-07-14,HINDUNILVR.NS,2349590016.0
2021-07-15,HINDUNILVR.NS,2350320128.0
2021-07-16,HINDUNILVR.NS,2349730048.0
2021-07-18,HINDUNILVR.NS,2349590016.0
2021-07-20,HINDUNILVR.NS,2351340032.0
2021-07-22,HINDUNILVR.NS,2349590016.0
2021-07-23,HINDUNILVR.NS,2350080000.0
2021-07-24,HINDUNILVR.NS,2350729984.0
2021-07-27,HINDUNILVR.NS,2349639936.0
2021-07-29,HINDUNILVR.NS,2349590016.0
2021-07-31,HINDUNILVR.NS,2350340096.0
2021-08-04,HINDUNILVR.NS,2349979904.0
2021-08-05,HINDUNILVR.NS,2349590016.0
2021-08-06,HINDUNILVR.NS,2350680064.0
2021-08-07,HINDUNILVR.NS,2349590016.0
2021-08-13,HINDUNILVR.NS,2351109888.0
2021-08-14,HINDUNILVR.NS,2349590016.0
2021-08-17,HINDUNILVR.NS,2351330048.0
2021-08-18,HINDUNILVR.NS,2349590016.0
2021-08-25,HINDUNILVR.NS,2354139904.0
2021-08-26,HINDUNILVR.NS,2349590016.0
2021-08-27,HINDUNILVR.NS,2349809920.0
2021-08-28,HINDUNILVR.NS,2349680128.0
2021-08-30,HINDUNILVR.NS,2349680128.0
2021-08-31,HINDUNILVR.NS,2349590016.0
2021-09-15,HINDUNILVR.NS,2349850112.0
2021-09-16,HINDUNILVR.NS,2349680128.0
2021-09-18,HINDUNILVR.NS,2349590016.0
2021-09-23,HINDUNILVR.NS,2349839872.0
2021-09-24,HINDUNILVR.NS,2349590016.0
2021-09-29,HINDUNILVR.NS,2349629952.0
2021-09-30,HINDUNILVR.NS,2349590016.0
2021-10-05,HINDUNILVR.NS,2349900032.0
2021-10-06,HINDUNILVR.NS,2349680128.0
2021-10-07,HINDUNILVR.NS,2349590016.0
2021-10-08,HINDUNILVR.NS,2351180032.0
2021-10-09,HINDUNILVR.NS,2349809920.0
2021-10-12,HINDUNILVR.NS,2350080000.0
2021-10-13,HINDUNILVR.NS,2349590016.0
2021-10-19,HINDUNILVR.NS,2349720064.0
2021-10-20,HINDUNILVR.NS,2349590016.0
2021-10-21,HINDUNILVR.NS,2350299904.0
2021-10-22,HINDUNILVR.NS,2349690112.0
2021-10-23,HINDUNILVR.NS,2350500096.0
2021-10-26,HINDUNILVR.NS,2349590016.0
2021-10-28,HINDUNILVR.NS,2349979904.0
2021-10-29,HINDUNILVR.NS,2349939968.0
2021-10-30,HINDUNILVR.NS,2350380032.0
2021-11-02,HINDUNILVR.NS,2349839872.0
2021-11-03,HINDUNILVR.NS,2349590016.0
2021-11-06,HINDUNILVR.NS,2350370048.0
2021-11-09,HINDUNILVR.NS,2349829888.0
2021-11-10,HINDUNILVR.NS,2349690112.0
2021-11-11,HINDUNILVR.NS,2350670080.0
2021-11-12,HINDUNILVR.NS,2349590016.0
2021-11-13,HINDUNILVR.NS,2351589888.0
2021-11-16,HINDUNILVR.NS,2349590016.0
2021-11-18,HINDUNILVR.NS,2352590080.0
2021-11-19,HINDUNILVR.NS,2349590016.0
2021-11-23,HINDUNILVR.NS,2350429952.0
2021-11-24,HINDUNILVR.NS,2350279936.0
2021-11-25,HINDUNILVR.NS,2351269888.0
2021-11-26,HINDUNILVR.NS,2350390016.0
2021-11-28,HINDUNILVR.NS,2349590016.0
2021-12-01,HINDUNILVR.NS,2350500096.0
2021-12-02,HINDUNILVR.NS,2349890048.0
2021-12-03,HINDUNILVR.NS,2349590016.0
2021-12-08,HINDUNILVR.NS,2350710016.0
2021-12-09,HINDUNILVR.NS,2350439936.0
2021-12-10,HINDUNILVR.NS,2350340096.0
2021-12-11,HINDUNILVR.NS,2349690112.0
2021-12-14,HINDUNILVR.NS,2351579904.0
2021-12-15,HINDUNILVR.NS,2349590016.0
2021-12-16,HINDUNILVR.NS,2351259904.0
2021-12-17,HINDUNILVR.NS,2349789952.0
2021-12-18,HINDUNILVR.NS,2349750016.0
2021-12-21,HINDUNILVR.NS,2349590016.0
2021-12-22,HINDUNILVR.NS,2350370048.0
2021-12-23,HINDUNILVR.NS,2349690112.0
2021-12-24,HINDUNILVR.NS,2349590016.0
2021-12-25,HINDUNILVR.NS,2351180032.0
2021-12-28,HINDUNILVR.NS,2349690112.0
2021-12-30,HINDUNILVR.NS,2350000128.0
2021-12-31,HINDUNILVR.NS,2350500096.0
2022-01-02,HINDUNILVR.NS,2349590016.0
2022-01-04,HINDUNILVR.NS,2350830080.0
2022-01-06,HINDUNILVR.NS,2349590016.0
2022-01-07,HINDUNILVR.NS,2350720000.0
2022-01-08,HINDUNILVR.NS,2349929984.0
2022-01-12,HINDUNILVR.NS,2349639936.0
2022-01-13,HINDUNILVR.NS,2349590016.0
2022-01-14,HINDUNILVR.NS,2351340032.0
2022-01-15,HINDUNILVR.NS,2350390016.0
2022-01-19,HINDUNILVR.NS,2349590016.0
2022-01-20,HINDUNILVR.NS,2350560000.0
2022-01-21,HINDUNILVR.NS,2349590016.0
2022-01-26,HINDUNILVR.NS,2350350080.0
2022-01-28,HINDUNILVR.NS,2383010048.0
2022-01-29,HINDUNILVR.NS,2349590016.0
2022-02-01,HINDUNILVR.NS,2350159872.0
2022-02-02,HINDUNILVR.NS,2350970112.0
2022-02-03,HINDUNILVR.NS,2349639936.0
2022-02-04,HINDUNILVR.NS,2350769920.0
2022-02-06,HINDUNILVR.NS,2350919936.0
2022-02-08,HINDUNILVR.NS,2349639936.0
2022-02-09,HINDUNILVR.NS,2349949952.0
2022-02-11,HINDUNILVR.NS,2349590016.0
2022-02-17,HINDUNILVR.NS,2351539968.0
2022-02-18,HINDUNILVR.NS,2349740032.0
2022-02-20,HINDUNILVR.NS,2349590016.0
2022-02-25,HINDUNILVR.NS,2349590016.0
2022-02-25,HINDUNILVR.NS,2446439936.0
2022-03-04,HINDUNILVR.NS,2414309888.0
2022-03-05,HINDUNILVR.NS,2350060032.0
2022-03-08,HINDUNILVR.NS,2349590016.0
2022-03-12,HINDUNILVR.NS,2350099968.0
2022-03-15,HINDUNILVR.NS,2390149888.0
2022-03-17,HINDUNILVR.NS,2414899968.0
2022-03-18,HINDUNILVR.NS,2349590016.0
2022-03-19,HINDUNILVR.NS,2349649920.0
2022-03-22,HINDUNILVR.NS,2349880064.0
2022-03-23,HINDUNILVR.NS,2349939968.0
2022-03-24,HINDUNILVR.NS,2349829888.0
2022-03-25,HINDUNILVR.NS,2349590016.0
2022-03-28,HINDUNILVR.NS,2362820096.0
2022-03-29,HINDUNILVR.NS,2349590016.0
2022-03-30,HINDUNILVR.NS,2351010048.0
2022-03-31,HINDUNILVR.NS,2349590016.0
2022-04-02,HINDUNILVR.NS,2352140032.0
2022-04-02,HINDUNILVR.NS,2349819904.0
2022-04-07,HINDUNILVR.NS,2349590016.0
2022-04-08,HINDUNILVR.NS,2349969920.0
2022-04-09,HINDUNILVR.NS,2349590016.0
2022-04-12,HINDUNILVR.NS,2350729984.0
2022-04-13,HINDUNILVR.NS,2349590016.0
2022-04-14,HINDUNILVR.NS,2349920000.0
2022-04-19,HINDUNILVR.NS,2349590016.0
2022-04-20,HINDUNILVR.NS,2352590080.0
2022-04-21,HINDUNILVR.NS,2349590016.0
2022-04-23,HINDUNILVR.NS,2352630016.0
2022-04-26,HINDUNILVR.NS,2349760000.0
2022-04-27,HINDUNILVR.NS,2349590016.0
2022-04-30,HINDUNILVR.NS,2351960064.0
2022-05-03,HINDUNILVR.NS,2349590016.0
2022-05-06,HINDUNILVR.NS,2349920000.0
2022-05-07,HINDUNILVR.NS,2350030080.0
2022-05-10,HINDUNILVR.NS,2349590016.0
2022-05-11,HINDUNILVR.NS,2353580032.0
2022-05-13,HINDUNILVR.NS,2376560128.0
2022-05-14,HINDUNILVR.NS,2349860096.0
2022-05-17,HINDUNILVR.NS,2349799936.0
2022-05-18,HINDUNILVR.NS,2349799936.0
2022-05-19,HINDUNILVR.NS,2349590016.0
2022-05-25,HINDUNILVR.NS,2349590016.0
2022-05-25,HINDUNILVR.NS,2421210112.0
2022-05-27,HINDUNILVR.NS,2350779904.0
2022-06-03,HINDUNILVR.NS,2349750016.0
2022-06-05,HINDUNILVR.NS,2349799936.0
2022-06-07,HINDUNILVR.NS,2361590016.0
2022-06-08,HINDUNILVR.NS,2421669888.0
2022-06-09,HINDUNILVR.NS,2365040128.0
2022-06-11,HINDUNILVR.NS,2349590016.0
2022-06-15,HINDUNILVR.NS,2350939904.0
2022-06-17,HINDUNILVR.NS,2353809920.0
2022-06-18,HINDUNILVR.NS,2389609984.0
2022-06-18,HINDUNILVR.NS,2351869952.0
2022-06-21,HINDUNILVR.NS,2349639936.0
2022-06-22,HINDUNILVR.NS,2349590016.0
2022-06-23,HINDUNILVR.NS,2355990016.0
2022-06-24,HINDUNILVR.NS,2349590016.0
2022-06-29,HINDUNILVR.NS,2350200064.0
2022-06-29,HINDUNILVR.NS,2352379904.0
2022-06-30,HINDUNILVR.NS,2354480128.0
2022-07-01,HINDUNILVR.NS,2357489920.0
2022-07-02,HINDUNILVR.NS,2350050048.0
2022-07-05,HINDUNILVR.NS,2349590016.0
2022-07-08,HINDUNILVR.NS,2351780096.0
2022-07-09,HINDUNILVR.NS,2349590016.0
2022-07-12,HINDUNILVR.NS,2354540032.0
2022-07-15,HINDUNILVR.NS,2349590016.0
2022-07-16,HINDUNILVR.NS,2349819904.0
2022-07-20,HINDUNILVR.NS,2349590016.0
2022-07-21,HINDUNILVR.NS,2350629888.0
2022-07-22,HINDUNILVR.NS,2349590016.0
2022-07-28,HINDUNILVR.NS,2350050048.0
2022-07-30,HINDUNILVR.NS,2349590016.0
2022-08-02,HINDUNILVR.NS,2389329920.0
2022-08-02,HINDUNILVR.NS,2349730048.0
2022-08-04,HINDUNILVR.NS,2349590016.0
2022-08-05,HINDUNILVR.NS,2349730048.0
2022-08-06,HINDUNILVR.NS,2349590016.0
2022-08-13,HINDUNILVR.NS,2349819904.0
2022-08-19,HINDUNILVR.NS,2349590016.0
2022-09-02,HINDUNILVR.NS,2349639936.0
2022-09-13,HINDUNILVR.NS,2349499904.0
2022-09-15,HINDUNILVR.NS,2350500096.0
2022-09-16,HINDUNILVR.NS,2348669952.0
2022-09-17,HINDUNILVR.NS,2349779968.0
2022-09-20,HINDUNILVR.NS,2347450112.0
2022-09-21,HINDUNILVR.NS,2348730112.0
2022-09-22,HINDUNILVR.NS,2349860096.0
2022-09-23,HINDUNILVR.NS,2349850112.0
2022-09-24,HINDUNILVR.NS,2347180032.0
2022-09-27,HINDUNILVR.NS,2366149888.0
2022-10-01,HINDUNILVR.NS,2349939968.0
2022-10-05,HINDUNILVR.NS,2349060096.0
2022-10-07,HINDUNILVR.NS,2347699968.0
2022-10-08,HINDUNILVR.NS,2348819968.0
2022-10-11,HINDUNILVR.NS,2348189952.0
2022-10-13,HINDUNILVR.NS,2349590016.0
2022-10-13,HINDUNILVR.NS,2312009984.0
2022-10-14,HINDUNILVR.NS,2349410048.0
2022-10-16,HINDUNILVR.NS,2349639936.0
2022-10-18,HINDUNILVR.NS,2350589952.0
2022-10-19,HINDUNILVR.NS,2349590016.0
2022-10-22,HINDUNILVR.NS,2350609920.0
2022-10-26,HINDUNILVR.NS,2349590016.0
2022-10-29,HINDUNILVR.NS,2350479872.0
2022-11-01,HINDUNILVR.NS,2349590016.0
2022-11-03,HINDUNILVR.NS,2379729920.0
2022-11-03,HINDUNILVR.NS,2349590016.0
2022-11-05,HINDUNILVR.NS,2373829888.0
2022-11-05,HINDUNILVR.NS,2349590016.0
2022-11-10,HINDUNILVR.NS,2350860032.0
2022-11-11,HINDUNILVR.NS,2349590016.0
2022-11-12,HINDUNILVR.NS,2350010112.0
2022-11-16,HINDUNILVR.NS,2349590016.0
2022-11-23,HINDUNILVR.NS,2350990080.0
2022-11-25,HINDUNILVR.NS,2350990080.0
2022-11-29,HINDUNILVR.NS,2360199936.0
2022-11-30,HINDUNILVR.NS,2349590016.0
2022-12-04,HINDUNILVR.NS,2349769984.0
2022-12-05,HINDUNILVR.NS,2392310016.0
2022-12-06,HINDUNILVR.NS,2392310016.0
2022-12-07,HINDUNILVR.NS,2349590016.0
2022-12-15,HINDUNILVR.NS,2350289920.0
2022-12-18,HINDUNILVR.NS,2349590016.0
2022-12-29,HINDUNILVR.NS,2350000128.0
2022-12-30,HINDUNILVR.NS,2349590016.0
2023-01-04,HINDUNILVR.NS,2365949952.0
2023-01-06,HINDUNILVR.NS,2349590016.0
2023-01-19,HINDUNILVR.NS,2350119936.0
2023-01-20,HINDUNILVR.NS,2350030080.0
2023-01-22,HINDUNILVR.NS,2349590016.0
2023-01-24,HINDUNILVR.NS,2350860032.0
2023-01-26,HINDUNILVR.NS,2349590016.0
2023-01-31,HINDUNILVR.NS,2352470016.0
2023-02-02,HINDUNILVR.NS,2349590016.0
2023-02-09,HINDUNILVR.NS,2349910016.0
2023-02-11,HINDUNILVR.NS,2350180096.0
2023-02-15,HINDUNILVR.NS,2349680128.0
2023-02-16,HINDUNILVR.NS,2349590016.0
2023-02-25,HINDUNILVR.NS,2349639936.0
2023-02-28,HINDUNILVR.NS,2349829888.0
2023-03-01,HINDUNILVR.NS,2356989952.0
2023-03-02,HINDUNILVR.NS,2349590016.0
2023-03-15,HINDUNILVR.NS,2351320064.0
2023-03-16,HINDUNILVR.NS,2349590016.0
2023-03-16,HINDUNILVR.NS,2386850048.0
2023-03-22,HINDUNILVR.NS,2350159872.0
2023-03-23,HINDUNILVR.NS,2349730048.0
2023-03-24,HINDUNILVR.NS,2349690112.0
2023-03-25,HINDUNILVR.NS,2353760000.0
2023-03-25,HINDUNILVR.NS,2349590016.0
2023-03-30,HINDUNILVR.NS,2392699904.0
2023-04-01,HINDUNILVR.NS,2349590016.0
2023-04-04,HINDUNILVR.NS,2370579968.0
2023-04-06,HINDUNILVR.NS,2349590016.0
2023-04-11,HINDUNILVR.NS,2352329984.0
2023-04-13,HINDUNILVR.NS,2349590016.0
2023-04-21,HINDUNILVR.NS,2349969920.0
2023-04-24,HINDUNILVR.NS,2349639936.0
2023-04-25,HINDUNILVR.NS,2350909952.0
2023-04-27,HINDUNILVR.NS,2349590016.0
2023-05-07,HINDUNILVR.NS,2349829888.0
2023-05-10,HINDUNILVR.NS,2349590016.0
2023-05-18,HINDUNILVR.NS,2349769984.0
2023-05-19,HINDUNILVR.NS,2380349952.0
2023-05-19,HINDUNILVR.NS,2349590016.0
2023-05-20,HINDUNILVR.NS,2349590016.0
2023-06-10,HINDUNILVR.NS,2397590016.0
2023-06-13,HINDUNILVR.NS,2349590016.0
2023-06-23,HINDUNILVR.NS,2368310016.0
2023-06-24,HINDUNILVR.NS,2350080000.0
2023-06-27,HINDUNILVR.NS,2349590016.0
2023-07-11,HINDUNILVR.NS,2350789888.0
2023-07-12,HINDUNILVR.NS,2374749952.0
2023-07-13,HINDUNILVR.NS,2352320000.0
2023-07-14,HINDUNILVR.NS,2369110016.0
2023-07-14,HINDUNILVR.NS,2349769984.0
2023-07-16,HINDUNILVR.NS,2349590016.0
2023-07-19,HINDUNILVR.NS,2351079936.0
2023-08-22,HINDUNILVR.NS,2349590016.0
2023-08-26,HINDUNILVR.NS,2353070080.0
2023-08-29,HINDUNILVR.NS,2349590016.0
2023-08-30,HINDUNILVR.NS,2349680128.0
2023-08-31,HINDUNILVR.NS,2349680128.0
2023-09-02,HINDUNILVR.NS,2349779968.0
2023-09-08,HINDUNILVR.NS,2349590016.0
2023-09-13,HINDUNILVR.NS,2350299904.0
2023-09-15,HINDUNILVR.NS,2350249984.0
2023-09-17,HINDUNILVR.NS,2349779968.0
2023-09-19,HINDUNILVR.NS,2349590016.0
2023-09-21,HINDUNILVR.NS,2350159872.0
2023-09-23,HINDUNILVR.NS,2350870016.0
2023-09-25,HINDUNILVR.NS,2349590016.0
2023-09-26,HINDUNILVR.NS,2350109952.0
2023-09-27,HINDUNILVR.NS,2350249984.0
2023-09-28,HINDUNILVR.NS,2349590016.0
2023-09-30,HINDUNILVR.NS,2349829888.0
2023-10-04,HINDUNILVR.NS,2350779904.0
2023-10-08,HINDUNILVR.NS,2349590016.0
2023-10-11,HINDUNILVR.NS,2349779968.0
2023-10-13,HINDUNILVR.NS,2352669952.0
2023-10-14,HINDUNILVR.NS,2349590016.0
2023-10-15,HINDUNILVR.NS,2351970048.0
2023-10-17,HINDUNILVR.NS,2349590016.0
2023-10-18,HINDUNILVR.NS,2350789888.0
2023-10-19,HINDUNILVR.NS,2358070016.0
2023-10-19,HINDUNILVR.NS,2349590016.0
2023-10-22,HINDUNILVR.NS,2349590016.0
2023-10-23,HINDUNILVR.NS,2349590016.0
2023-10-24,HINDUNILVR.NS,2350629888.0
2023-10-26,HINDUNILVR.NS,2350779904.0
2023-10-27,HINDUNILVR.NS,2349590016.0
2023-11-02,HINDUNILVR.NS,2350210048.0
2023-11-03,HINDUNILVR.NS,2351909888.0
2023-11-04,HINDUNILVR.NS,2349590016.0
2023-11-07,HINDUNILVR.NS,2353169920.0
2023-11-07,HINDUNILVR.NS,2360130048.0
2023-11-08,HINDUNILVR.NS,2354060032.0
2023-11-09,HINDUNILVR.NS,2349590016.0
2023-11-10,HINDUNILVR.NS,2350400000.0
2023-11-10,HINDUNILVR.NS,2388160000.0
2023-11-11,HINDUNILVR.NS,2349779968.0
2023-11-11,HINDUNILVR.NS,2349590016.0
2023-11-14,HINDUNILVR.NS,2354089984.0
2023-11-14,HINDUNILVR.NS,2357750016.0
2023-11-16,HINDUNILVR.NS,2351340032.0
2023-11-17,HINDUNILVR.NS,2349590016.0
2023-11-18,HINDUNILVR.NS,2350200064.0
2023-11-21,HINDUNILVR.NS,2349590016.0
2023-11-24,HINDUNILVR.NS,2350099968.0
2023-11-25,HINDUNILVR.NS,2349590016.0
2023-11-29,HINDUNILVR.NS,2350249984.0
2023-11-30,HINDUNILVR.NS,2349590016.0
2023-12-01,HINDUNILVR.NS,2350650112.0
2023-12-02,HINDUNILVR.NS,2349590016.0
2023-12-06,HINDUNILVR.NS,2385019904.0
2023-12-06,HINDUNILVR.NS,2349590016.0
2023-12-08,HINDUNILVR.NS,2351219968.0
2023-12-09,HINDUNILVR.NS,2349590016.0
2023-12-12,HINDUNILVR.NS,2350340096.0
2023-12-13,HINDUNILVR.NS,2351190016.0
2023-12-13,HINDUNILVR.NS,2349590016.0
2023-12-16,HINDUNILVR.NS,2349680128.0
2023-12-19,HINDUNILVR.NS,2349590016.0
2023-12-20,HINDUNILVR.NS,2350330112.0
2023-12-21,HINDUNILVR.NS,2353270016.0
2023-12-21,HINDUNILVR.NS,2349590016.0
2023-12-22,HINDUNILVR.NS,2349779968.0
2023-12-22,HINDUNILVR.NS,2352900096.0
2023-12-23,HINDUNILVR.NS,2349590016.0
2023-12-27,HINDUNILVR.NS,2350500096.0
2023-12-28,HINDUNILVR.NS,2350449920.0
2023-12-29,HINDUNILVR.NS,2349590016.0
2023-12-29,HINDUNILVR.NS,2349639936.0
2023-12-30,HINDUNILVR.NS,2349590016.0
2024-01-02,HINDUNILVR.NS,2350429952.0
2024-01-03,HINDUNILVR.NS,2349590016.0
2024-01-03,HINDUNILVR.NS,2387259904.0
2024-01-05,HINDUNILVR.NS,2361149952.0
2024-01-05,HINDUNILVR.NS,2349590016.0
2024-01-06,HINDUNILVR.NS,2349819904.0
2024-01-09,HINDUNILVR.NS,2350139904.0
2024-01-10,HINDUNILVR.NS,2350820096.0
2024-01-11,HINDUNILVR.NS,2349590016.0
2024-01-12,HINDUNILVR.NS,2387569920.0
2024-01-12,HINDUNILVR.NS,2350380032.0
2024-01-13,HINDUNILVR.NS,2350749952.0
2024-01-17,HINDUNILVR.NS,2349590016.0
2024-01-18,HINDUNILVR.NS,2350419968.0
2024-01-18,HINDUNILVR.NS,2354309888.0
2024-01-19,HINDUNILVR.NS,2349639936.0
2024-01-20,HINDUNILVR.NS,2349590016.0
2024-01-24,HINDUNILVR.NS,2536719872.0
2024-01-24,HINDUNILVR.NS,2349590016.0
2024-01-26,HINDUNILVR.NS,2351330048.0
2024-01-30,HINDUNILVR.NS,2349590016.0
2024-01-31,HINDUNILVR.NS,2349880064.0
2024-02-01,HINDUNILVR.NS,2349590016.0
2024-02-02,HINDUNILVR.NS,2350159872.0
2024-02-02,HINDUNILVR.NS,2356049920.0
2024-02-03,HINDUNILVR.NS,2370279936.0
2024-02-03,HINDUNILVR.NS,2350980096.0
2024-02-06,HINDUNILVR.NS,2350170112.0
2024-02-07,HINDUNILVR.NS,2349590016.0
2024-02-08,HINDUNILVR.NS,2350119936.0
2024-02-09,HINDUNILVR.NS,2350419968.0
2024-02-09,HINDUNILVR.NS,2358289920.0
2024-02-10,HINDUNILVR.NS,2349639936.0
2024-02-13,HINDUNILVR.NS,2387559936.0
2024-02-13,HINDUNILVR.NS,2349590016.0
2024-02-15,HINDUNILVR.NS,2350579968.0
2024-02-16,HINDUNILVR.NS,2349839872.0
2024-02-17,HINDUNILVR.NS,2349590016.0
2024-02-20,HINDUNILVR.NS,2349989888.0
2024-02-21,HINDUNILVR.NS,2349590016.0
2024-02-24,HINDUNILVR.NS,2349839872.0
2024-02-27,HINDUNILVR.NS,2349590016.0
2024-03-02,HINDUNILVR.NS,2352659968.0
2024-03-05,HINDUNILVR.NS,2349590016.0
2024-03-08,HINDUNILVR.NS,2350660096.0
2024-03-12,HINDUNILVR.NS,2349590016.0
2024-03-12,HINDUNILVR.NS,2379869952.0
2024-03-13,HINDUNILVR.NS,2359419904.0
2024-03-13,HINDUNILVR.NS,2349590016.0
2024-03-14,HINDUNILVR.NS,2350860032.0
2024-03-15,HINDUNILVR.NS,2349590016.0
2024-03-15,HINDUNILVR.NS,2350200064.0
2024-03-16,HINDUNILVR.NS,2357159936.0
2024-03-16,HINDUNILVR.NS,2349789952.0
2024-03-19,HINDUNILVR.NS,2378139904.0
2024-03-19,HINDUNILVR.NS,2349690112.0
2024-03-20,HINDUNILVR.NS,2352029952.0
2024-03-20,HINDUNILVR.NS,2383899904.0
2024-03-21,HINDUNILVR.NS,2349590016.0
2024-03-21,HINDUNILVR.NS,2378249984.0
2024-03-22,HINDUNILVR.NS,2349850112.0
2024-03-23,HINDUNILVR.NS,2349590016.0
2024-03-27,HINDUNILVR.NS,2350330112.0
2024-03-28,HINDUNILVR.NS,2349910016.0
